3010,2017-11-17T12:32:24.000Z,600,Karlskrona via Karlshamn/Ronneby,2017-11-17T11:32:27.660Z,14.7355061,9,2017-11-17T12:38:52.000Z,Sjukhuset S??lvesborgsv,2017-11-17T12:32:24,70,101259,56.1782227,25,2017-11-17T12:38:52
1069,2017-11-17T12:32:24.000Z,1,Salt??,2017-11-17T11:32:27.660Z,15.6214743,318,2017-11-17T12:31:49.000Z,Gullaberg,2017-11-17T12:32:24,0,101212,56.1907578,111,2017-11-17T12:31:49
1095,2017-11-17T12:32:24.000Z,1,Salt??,2017-11-17T11:32:27.660Z,15.578413,62,2017-11-17T12:32:51.000Z,Chapmansplan,2017-11-17T12:32:24,321,101206,56.1601524,107,2017-11-17T12:32:51
2000,2017-11-17T12:32:24.000Z,600,Olofstr??m via Ronneby/Karlshamn,2017-11-17T11:32:27.660Z,15.3829832,-12,2017-11-17T12:40:06.000Z,Resecentrum,2017-11-17T12:32:24,264,101260,56.1994972,20,2017-11-17T12:40:06
1135,2017-11-17T12:32:24.000Z,3,Bastasj??,2017-11-17T11:32:27.660Z,15.5920486,6,2017-11-17T12:32:43.000Z,Galgamarkstrappan,2017-11-17T12:32:24,15,101221,56.1751556,42,2017-11-17T12:32:43
3060,2017-11-17T12:32:25.000Z,330,Centrum,2017-11-17T11:32:27.660Z,14.7855463,228,2017-11-17T12:32:27.000Z,Gillabro,2017-11-17T12:32:25,67,101251,56.20304,33,2017-11-17T12:32:27
1001,2017-11-17T12:32:25.000Z,1,Tross??,2017-11-17T11:32:27.660Z,15.5855894,50,2017-11-17T12:32:35.000Z,Kungsplan,2017-11-17T12:32:25,83,101211,56.1651077,109,2017-11-17T12:32:35
1015,2017-11-17T12:32:25.000Z,1,Kungsmarken,2017-11-17T11:32:27.661Z,15.5901623,312,2017-11-17T12:32:29.000Z,Polhemsgatan,2017-11-17T12:32:25,19,101219,56.17514,104,2017-11-17T12:32:29
1048,2017-11-17T12:32:25.000Z,3,Centrum,2017-11-17T11:32:27.661Z,15.6527872,11,2017-11-17T12:32:39.000Z,Spandelstorpskolan,2017-11-17T12:32:25,139,101218,56.2168922,53,2017-11-17T12:32:39
2001,2017-11-17T12:32:26.000Z,21,,2017-11-17T11:32:27.661Z,15.2818317,98,,G??ngbrogatan,2017-11-17T12:32:26,29,101214,56.20871,29,9999-12-31T23:59:59.9999999
1041,2017-11-17T12:32:26.000Z,12,Amiralen,2017-11-17T11:32:27.661Z,15.6393652,25,2017-11-17T12:33:46.000Z,Amiralen,2017-11-17T12:32:26,99,101270,56.1951141,13,2017-11-17T12:33:46
1160,2017-11-17T12:32:27.000Z,500,Kalmar,2017-11-17T11:32:27.661Z,15.9580069,215,2017-11-17T12:33:46.000Z,Milastensv??gen,2017-11-17T12:32:27,41,101252,56.26825,10,2017-11-17T12:33:46
2002,2017-11-17T12:32:27.000Z,21,Kallinge via Rydenskan,2017-11-17T11:32:27.661Z,15.2818995,98,2017-11-17T12:33:18.000Z,Brandstationen,2017-11-17T12:32:27,33,101214,56.20877,29,2017-11-17T12:33:18
2001,2017-11-17T12:32:27.000Z,23,Hjorth??jden via Maxi,2017-11-17T11:32:32.704Z,15.2848244,22,2017-11-17T12:33:36.000Z,G??ngbrogatan,2017-11-17T12:32:27,38,101205,56.20637,33,2017-11-17T12:33:36
1048,2017-11-17T12:32:26.000Z,3,,2017-11-17T11:32:32.705Z,15.653698,22,,Spandelstorpskolan,2017-11-17T12:32:26,0,101217,56.2156143,40,9999-12-31T23:59:59.9999999
1048,2017-11-17T12:32:27.000Z,3,Bastasj??,2017-11-17T11:32:32.705Z,15.6536951,24,2017-11-17T12:32:32.000Z,Spandelstorpskolan,2017-11-17T12:32:27,0,101217,56.21562,40,2017-11-17T12:32:32
3119,2017-11-17T12:32:27.000Z,310,Sv??ngsta via Korpadalen,2017-11-17T11:32:32.705Z,14.8451719,91,2017-11-17T12:33:20.000Z,Tegelbruksv??gen,2017-11-17T12:32:27,333,100409,56.1906548,34,2017-11-17T12:33:20
1001,2017-11-17T12:32:27.000Z,5,Centrum,2017-11-17T11:32:32.705Z,15.5866919,267,2017-11-17T12:31:25.000Z,Kungsplan,2017-11-17T12:32:27,0,100418,56.165,51,2017-11-17T12:31:25
1073,2017-11-17T12:32:27.000Z,9,Sjukhusomr??det,2017-11-17T11:32:32.705Z,15.60113,428,2017-11-17T12:32:45.000Z,Kyrkog??rden,2017-11-17T12:32:27,187,101215,56.181942,147,2017-11-17T12:32:45
1135,2017-11-17T12:32:27.000Z,2,,2017-11-17T11:32:32.706Z,15.5941315,314,,Galgamarkstrappan,2017-11-17T12:32:27,228,101231,56.177433,51,9999-12-31T23:59:59.9999999
3191,2017-11-17T12:32:28.000Z,600,Olofstr??m via Ronneby/Karlshamn,2017-11-17T11:32:32.706Z,14.6815281,91,2017-11-17T12:32:32.000Z,Pukaviks rondell,2017-11-17T12:32:28,30,101262,56.167263,18,2017-11-17T12:32:32
1134,2017-11-17T12:32:29.000Z,2,Centrum,2017-11-17T11:32:32.706Z,15.5939569,314,2017-11-17T12:33:06.000Z,Kvarngatan,2017-11-17T12:32:29,226,101231,56.1773376,51,2017-11-17T12:33:06
1138,2017-11-17T12:32:28.000Z,2,Centrum,2017-11-17T11:32:32.706Z,15.71825,206,2017-11-17T12:32:59.000Z,??ljersj??,2017-11-17T12:32:28,299,100407,56.1853371,53,2017-11-17T12:32:59
1001,2017-11-17T12:32:28.000Z,1,Tross??,2017-11-17T11:32:32.706Z,15.5859394,28,2017-11-17T12:32:41.000Z,Kungsplan,2017-11-17T12:32:28,93,101211,56.16509,109,2017-11-17T12:32:41
2127,2017-11-17T12:32:29.000Z,840,V??xj??,2017-11-17T11:32:32.706Z,15.1917953,153,2017-11-17T12:38:07.000Z,Backaryd,2017-11-17T12:32:29,334,101254,56.3022423,8,2017-11-17T12:38:07
1068,2017-11-17T12:32:29.000Z,1,Lyckeby,2017-11-17T11:32:32.706Z,15.6240187,325,2017-11-17T12:32:03.000Z,Kungsmarken centrum,2017-11-17T12:32:29,0,101213,56.19449,102,2017-11-17T12:32:03
1027,2017-11-17T12:32:29.000Z,4,R??deby  Alnaryd,2017-11-17T11:32:32.706Z,15.6176777,190,2017-11-17T12:32:37.000Z,Ekeberg,2017-11-17T12:32:29,59,100415,56.1979675,40,2017-11-17T12:32:37
1489,2017-11-17T12:32:28.000Z,5,,2017-11-17T11:32:32.706Z,15.569581,146,,Sk??rva,2017-11-17T12:32:28,285,100461,56.21216,42,9999-12-31T23:59:59.9999999
1029,2017-11-17T12:32:29.000Z,4,Centrum,2017-11-17T11:32:32.706Z,15.6328278,-7,2017-11-17T12:33:16.000Z,Backabo,2017-11-17T12:32:29,190,100458,56.2073479,53,2017-11-17T12:33:16
2088,2017-11-17T12:32:28.000Z,154,Hassl?? via F??rmanstorp,2017-11-17T11:32:32.707Z,15.4567633,23,2017-11-17T12:33:24.000Z,Golfbanan,2017-11-17T12:32:28,198,101249,56.16344,6,2017-11-17T12:33:24
3033,2017-11-17T12:32:30.000Z,311,Sjukhuset huvudentr?? via Pr??stsl??tten,2017-11-17T11:32:32.707Z,14.85111,181,2017-11-17T12:32:47.000Z,Sjukhuset huvudentr??,2017-11-17T12:32:30,15,101233,56.18613,27,2017-11-17T12:32:47
1385,2017-11-17T12:32:30.000Z,5,N??ttraby,2017-11-17T11:32:32.707Z,15.569025,146,2017-11-17T12:33:35.000Z,Sk??rfva by,2017-11-17T12:32:30,279,100461,56.21219,42,2017-11-17T12:33:35
1429,2017-11-17T12:32:30.000Z,5,Centrum,2017-11-17T11:32:32.707Z,15.6025944,73,2017-11-17T12:32:23.000Z,Rosenholm,2017-11-17T12:32:30,0,101269,56.2114067,53,2017-11-17T12:32:23
3059,2017-11-17T12:32:31.000Z,330,Centrum,2017-11-17T11:32:32.707Z,14.78725,221,2017-11-17T12:33:01.000Z,Ing??rdahej,2017-11-17T12:32:31,86,101251,56.20317,33,2017-11-17T12:33:01
1609,2017-11-17T12:32:31.000Z,1,Salt??,2017-11-17T11:32:37.752Z,15.6407785,42,2017-11-17T12:32:59.000Z,J??rav??gen,2017-11-17T12:32:31,38,101204,56.2015648,115,2017-11-17T12:32:59
8093,2017-11-17T12:32:32.000Z,500,Karlskrona,2017-11-17T11:32:37.752Z,16.0859947,62,2017-11-17T12:41:22.000Z,Bergkvara busstation,2017-11-17T12:32:32,181,101256,56.5000725,7,2017-11-17T12:41:22
3006,2017-11-17T12:32:32.000Z,330,,2017-11-17T11:32:37.752Z,14.8579464,39,,Nya Stan,2017-11-17T12:32:32,332,101236,56.17216,28,9999-12-31T23:59:59.9999999
3006,2017-11-17T12:32:32.000Z,330,M??rrum,2017-11-17T11:32:37.752Z,14.857954,42,2017-11-17T12:32:37.000Z,Nya Stan,2017-11-17T12:32:32,0,101236,56.1721649,28,2017-11-17T12:32:37
1600,2017-11-17T12:32:32.000Z,5,N??ttraby,2017-11-17T11:32:37.752Z,15.5847559,82,2017-11-17T12:33:54.000Z,Karlskrona centralstation,2017-11-17T12:32:32,355,100448,56.1634064,44,2017-11-17T12:33:54
4053,2017-11-17T12:32:33.000Z,413,,2017-11-17T11:32:37.752Z,14.5839844,33,,Resecentrum,2017-11-17T12:32:33,0,101245,56.05018,29,9999-12-31T23:59:59.9999999
3010,2017-11-17T12:32:33.000Z,600,Karlskrona via Karlshamn/Ronneby,2017-11-17T11:32:37.752Z,14.739459,2,2017-11-17T12:38:52.000Z,Sjukhuset S??lvesborgsv,2017-11-17T12:32:33,80,101259,56.1786728,25,2017-11-17T12:38:52
4053,2017-11-17T12:32:35.000Z,413,Falkvik,2017-11-17T11:32:37.753Z,14.5839844,35,2017-11-17T12:32:02.000Z,Resecentrum,2017-11-17T12:32:35,0,101245,56.05018,29,2017-11-17T12:32:02
3022,2017-11-17T12:32:33.000Z,310,Centrum via Korpadalen,2017-11-17T11:32:37.753Z,14.7844629,122,2017-11-17T12:32:59.000Z,Pustebacken,2017-11-17T12:32:33,164,101237,56.2490654,41,2017-11-17T12:32:59
1125,2017-11-17T12:32:34.000Z,7,Centrum  H??st??,2017-11-17T11:32:37.753Z,15.5799246,10,2017-11-17T12:32:52.000Z,Lagmansgatan,2017-11-17T12:32:34,157,101216,56.1778069,29,2017-11-17T12:32:52
1036,2017-11-17T12:32:34.000Z,150,,2017-11-17T11:32:37.753Z,15.6014376,153,,Berg??sa station,2017-11-17T12:32:34,0,100451,56.18252,13,9999-12-31T23:59:59.9999999
1036,2017-11-17T12:32:35.000Z,150,Karlskrona,2017-11-17T11:32:37.753Z,15.6014328,155,2017-11-17T12:32:37.000Z,Berg??sa station,2017-11-17T12:32:35,0,100451,56.18252,13,2017-11-17T12:32:37
2000,2017-11-17T12:32:34.000Z,600,Olofstr??m via Ronneby/Karlshamn,2017-11-17T11:32:37.753Z,15.3793,-20,2017-11-17T12:40:06.000Z,Resecentrum,2017-11-17T12:32:34,270,101260,56.19943,20,2017-11-17T12:40:06
1404,2017-11-17T12:32:35.000Z,600,Karlskrona via Karlshamn/Ronneby,2017-11-17T11:32:37.753Z,15.4760284,41,2017-11-17T12:35:17.000Z,N??ttraby E22,2017-11-17T12:32:35,87,101255,56.197937,23,2017-11-17T12:35:17
2000,2017-11-17T12:32:35.000Z,25,,2017-11-17T11:32:37.753Z,15.2834806,26,,Resecentrum,2017-11-17T12:32:35,5,100414,56.2068863,7,9999-12-31T23:59:59.9999999
3191,2017-11-17T12:32:36.000Z,600,Olofstr??m via Ronneby/Karlshamn,2017-11-17T11:32:37.753Z,14.6812763,98,2017-11-17T12:32:32.000Z,Pukaviks rondell,2017-11-17T12:32:36,276,101262,56.1674957,18,2017-11-17T12:32:32
2001,2017-11-17T12:32:37.000Z,25,Eken??s via Brunnsv??gen,2017-11-17T11:32:37.753Z,15.2834854,28,2017-11-17T12:32:58.000Z,G??ngbrogatan,2017-11-17T12:32:37,16,100414,56.2068977,7,2017-11-17T12:32:58
1073,2017-11-17T12:32:36.000Z,9,Sjukhusomr??det,2017-11-17T11:32:37.754Z,15.6011448,396,2017-11-17T12:32:45.000Z,Kyrkog??rden,2017-11-17T12:32:36,164,101215,56.18141,147,2017-11-17T12:32:45
4053,2017-11-17T12:32:35.000Z,432,H??rvik via Mj??llby,2017-11-17T11:32:37.754Z,14.5844107,95,2017-11-17T12:32:04.000Z,Resecentrum,2017-11-17T12:32:35,0,100449,56.0502853,30,2017-11-17T12:32:04
1068,2017-11-17T12:32:36.000Z,1,,2017-11-17T11:32:42.851Z,15.6240492,332,,Kungsmarken centrum,2017-11-17T12:32:36,0,101213,56.1945038,102,9999-12-31T23:59:59.9999999
4013,2017-11-17T12:32:36.000Z,432,S??lvesborg via Mj??llby,2017-11-17T11:32:42.851Z,14.6977253,454,2017-11-17T12:33:37.000Z,H??lleviks skola,2017-11-17T12:32:36,243,100459,56.0121536,31,2017-11-17T12:33:37
1027,2017-11-17T12:32:37.000Z,4,R??deby  Alnaryd,2017-11-17T11:32:42.851Z,15.6188431,180,2017-11-17T12:32:37.000Z,Ekeberg,2017-11-17T12:32:37,58,100415,56.1983566,40,2017-11-17T12:32:37
1160,2017-11-17T12:32:37.000Z,500,Kalmar,2017-11-17T11:32:42.851Z,15.96096,212,2017-11-17T12:33:46.000Z,Milastensv??gen,2017-11-17T12:32:37,41,101252,56.2700958,10,2017-11-17T12:33:46
2001,2017-11-17T12:32:37.000Z,23,Hjorth??jden via Maxi,2017-11-17T11:32:42.851Z,15.2838221,24,2017-11-17T12:33:36.000Z,G??ngbrogatan,2017-11-17T12:32:37,305,101205,56.2065544,33,2017-11-17T12:33:36
3010,2017-11-17T12:32:38.000Z,600,Karlskrona via Karlshamn/Ronneby,2017-11-17T11:32:42.851Z,14.7417116,-2,2017-11-17T12:38:52.000Z,Sjukhuset S??lvesborgsv,2017-11-17T12:32:38,87,101259,56.17874,25,2017-11-17T12:38:52
1048,2017-11-17T12:32:37.000Z,3,,2017-11-17T11:32:42.851Z,15.65371,34,,Spandelstorpskolan,2017-11-17T12:32:37,0,101217,56.2156143,40,9999-12-31T23:59:59.9999999
2127,2017-11-17T12:32:38.000Z,840,,2017-11-17T11:32:42.851Z,15.1901159,145,,Backaryd,2017-11-17T12:32:38,335,101254,56.3043022,8,9999-12-31T23:59:59.9999999
2127,2017-11-17T12:32:38.000Z,840,V??xj??,2017-11-17T11:32:42.851Z,15.1901159,144,2017-11-17T12:37:45.000Z,Backaryd,2017-11-17T12:32:38,335,101254,56.3043022,8,2017-11-17T12:37:45
2002,2017-11-17T12:32:38.000Z,21,Kallinge via Rydenskan,2017-11-17T11:32:42.851Z,15.2826853,98,2017-11-17T12:33:18.000Z,Brandstationen,2017-11-17T12:32:38,5,101214,56.2096634,29,2017-11-17T12:33:18
1037,2017-11-17T12:32:38.000Z,3,Centrum,2017-11-17T11:32:42.851Z,15.6136026,288,2017-11-17T12:33:48.000Z,Annebo,2017-11-17T12:32:38,288,101226,56.1884537,51,2017-11-17T12:33:48
4053,2017-11-17T12:32:38.000Z,432,H??rvik via Mj??llby,2017-11-17T11:32:42.851Z,14.5843954,98,2017-11-17T12:32:35.000Z,Resecentrum,2017-11-17T12:32:38,0,100449,56.0502777,30,2017-11-17T12:32:35
1058,2017-11-17T12:32:39.000Z,1,Kungsmarken,2017-11-17T11:32:42.851Z,15.5870943,-23,2017-11-17T12:33:04.000Z,Alamedan,2017-11-17T12:32:39,104,101210,56.15912,108,2017-11-17T12:33:04
1070,2017-11-17T12:32:39.000Z,1,Tross??,2017-11-17T11:32:42.852Z,15.6213522,-98,2017-11-17T12:33:58.000Z,Marieberg,2017-11-17T12:32:39,218,101209,56.1905823,113,2017-11-17T12:33:58
1068,2017-11-17T12:32:40.000Z,1,,2017-11-17T11:32:42.852Z,15.624032,336,,Kungsmarken centrum,2017-11-17T12:32:40,0,101213,56.19452,102,9999-12-31T23:59:59.9999999
1343,2017-11-17T12:32:39.000Z,172,,2017-11-17T11:32:42.852Z,15.6236629,-25,,Norra Svensg??l,2017-11-17T12:32:39,0,100466,56.3035736,8,9999-12-31T23:59:59.9999999
1343,2017-11-17T12:32:40.000Z,172,Holmsj?? Fur,2017-11-17T11:32:42.852Z,15.6236629,-23,2017-11-17T12:32:39.000Z,Norra Svensg??l,2017-11-17T12:32:40,0,100466,56.3035736,8,2017-11-17T12:32:39
1035,2017-11-17T12:32:39.000Z,2,J??mj??  Sturk??/Torhamn,2017-11-17T11:32:42.852Z,15.6710567,97,2017-11-17T12:33:33.000Z,??stra Torp,2017-11-17T12:32:39,113,100455,56.1949959,40,2017-11-17T12:33:33
1068,2017-11-17T12:32:40.000Z,1,Lyckeby,2017-11-17T11:32:42.852Z,15.624032,336,2017-11-17T12:32:04.000Z,Kungsmarken centrum,2017-11-17T12:32:40,0,101213,56.19452,102,2017-11-17T12:32:04
1095,2017-11-17T12:32:40.000Z,1,Salt??,2017-11-17T11:32:42.852Z,15.5769281,63,2017-11-17T12:32:51.000Z,Chapmansplan,2017-11-17T12:32:40,314,101206,56.16095,107,2017-11-17T12:32:51
1048,2017-11-17T12:32:41.000Z,3,Bastasj??,2017-11-17T11:32:42.852Z,15.6537046,38,2017-11-17T12:32:32.000Z,Spandelstorpskolan,2017-11-17T12:32:41,0,101217,56.2156219,40,2017-11-17T12:32:32
2006,2017-11-17T12:32:40.000Z,22,Kallinge via S??rbydal,2017-11-17T11:32:42.852Z,0,195,2017-11-17T12:33:07.000Z,Kallinge kyrka,2017-11-17T12:32:40,0,101208,0,29,2017-11-17T12:33:07
8093,2017-11-17T12:32:40.000Z,500,Karlskrona,2017-11-17T11:32:42.852Z,16.0858841,60,2017-11-17T12:41:22.000Z,Bergkvara busstation,2017-11-17T12:32:40,181,101256,56.4980469,7,2017-11-17T12:41:22
2088,2017-11-17T12:32:41.000Z,154,Hassl?? via F??rmanstorp,2017-11-17T11:32:42.852Z,15.4553127,17,2017-11-17T12:33:24.000Z,Golfbanan,2017-11-17T12:32:41,218,101249,56.1614342,6,2017-11-17T12:33:24
1030,2017-11-17T12:32:41.000Z,1,Salt??,2017-11-17T11:32:49.491Z,15.6416016,36,2017-11-17T12:34:38.000Z,Stadstr??dg??rden,2017-11-17T12:32:41,31,101204,56.2023163,115,2017-11-17T12:34:38
1041,2017-11-17T12:32:34.000Z,6,Verk??/Ferry via Lyckeby,2017-11-17T11:32:49.491Z,15.6141,29,2017-11-17T12:36:19.000Z,Amiralen,2017-11-17T12:32:34,115,101225,56.1857758,42,2017-11-17T12:36:19
1072,2017-11-17T12:32:42.000Z,9,Sjukhusomr??det,2017-11-17T11:32:49.491Z,15.6016951,392,2017-11-17T12:34:09.000Z,Sjukhuset huvudentr??n,2017-11-17T12:32:42,131,101215,56.1811523,147,2017-11-17T12:34:09
1036,2017-11-17T12:32:43.000Z,150,,2017-11-17T11:32:49.491Z,15.6014309,162,,Berg??sa station,2017-11-17T12:32:43,0,100451,56.1825371,13,9999-12-31T23:59:59.9999999
1135,2017-11-17T12:32:43.000Z,3,Bastasj??,2017-11-17T11:32:49.491Z,15.5938158,6,2017-11-17T12:32:43.000Z,Galgamarkstrappan,2017-11-17T12:32:43,38,101221,56.177227,42,2017-11-17T12:32:43
1029,2017-11-17T12:32:43.000Z,4,Centrum,2017-11-17T11:32:49.491Z,15.6321678,-13,2017-11-17T12:33:16.000Z,Backabo,2017-11-17T12:32:43,189,100458,56.205265,53,2017-11-17T12:33:16
1600,2017-11-17T12:32:44.000Z,5,N??ttraby,2017-11-17T11:32:49.491Z,15.58484,83,2017-11-17T12:33:54.000Z,Karlskrona centralstation,2017-11-17T12:32:44,7,100448,56.1641,44,2017-11-17T12:33:54
1385,2017-11-17T12:32:45.000Z,5,N??ttraby,2017-11-17T11:32:49.492Z,15.5653543,141,2017-11-17T12:33:35.000Z,Sk??rfva by,2017-11-17T12:32:45,279,100461,56.2124977,42,2017-11-17T12:33:35
1036,2017-11-17T12:32:46.000Z,150,Karlskrona,2017-11-17T11:32:49.492Z,15.6014366,166,2017-11-17T12:32:37.000Z,Berg??sa station,2017-11-17T12:32:46,0,100451,56.1825333,13,2017-11-17T12:32:37
1600,2017-11-17T12:32:46.000Z,1,Lyckeby,2017-11-17T11:32:49.492Z,15.5849218,130,2017-11-17T12:32:44.000Z,Karlskrona centralstation,2017-11-17T12:32:46,8,101224,56.1664047,106,2017-11-17T12:32:44
1138,2017-11-17T12:32:46.000Z,2,Centrum,2017-11-17T11:32:49.492Z,15.7152052,212,2017-11-17T12:32:59.000Z,??ljersj??,2017-11-17T12:32:46,307,100407,56.186657,53,2017-11-17T12:32:59
3059,2017-11-17T12:32:46.000Z,330,Centrum,2017-11-17T11:32:49.492Z,14.7910528,208,2017-11-17T12:33:01.000Z,Ing??rdahej,2017-11-17T12:32:46,93,101251,56.20292,33,2017-11-17T12:33:01
4912,2017-11-17T12:32:46.000Z,413,Falkvik,2017-11-17T11:32:49.492Z,14.5835142,42,2017-11-17T12:34:13.000Z,Cirkusplatsen,2017-11-17T12:32:46,280,101245,56.05019,29,2017-11-17T12:34:13
1041,2017-11-17T12:32:46.000Z,12,Amiralen,2017-11-17T11:32:52.895Z,15.6425228,22,2017-11-17T12:33:46.000Z,Amiralen,2017-11-17T12:32:46,69,101270,56.1948,13,2017-11-17T12:33:46
1429,2017-11-17T12:32:46.000Z,5,,2017-11-17T11:32:52.895Z,15.6012688,73,,Rosenholm,2017-11-17T12:32:46,318,101269,56.2128944,53,9999-12-31T23:59:59.9999999
1404,2017-11-17T12:32:46.000Z,600,Karlskrona via Karlshamn/Ronneby,2017-11-17T11:32:52.896Z,15.4796677,40,2017-11-17T12:35:17.000Z,N??ttraby E22,2017-11-17T12:32:46,90,101255,56.1980057,23,2017-11-17T12:35:17
3022,2017-11-17T12:32:46.000Z,310,Centrum via Korpadalen,2017-11-17T11:32:52.896Z,14.7862434,121,2017-11-17T12:32:59.000Z,Pustebacken,2017-11-17T12:32:46,146,101237,56.24717,41,2017-11-17T12:32:59
3010,2017-11-17T12:32:47.000Z,600,Karlskrona via Karlshamn/Ronneby,2017-11-17T11:32:52.896Z,14.7457981,-6,2017-11-17T12:38:52.000Z,Sjukhuset S??lvesborgsv,2017-11-17T12:32:47,95,101259,56.1786461,25,2017-11-17T12:38:52
1015,2017-11-17T12:32:47.000Z,1,,2017-11-17T11:32:52.896Z,15.5904675,307,,Polhemsgatan,2017-11-17T12:32:47,14,101219,56.1762161,104,9999-12-31T23:59:59.9999999
1015,2017-11-17T12:32:47.000Z,1,Kungsmarken,2017-11-17T11:32:52.896Z,15.5904865,311,2017-11-17T12:32:29.000Z,Polhemsgatan,2017-11-17T12:32:47,0,101219,56.17622,104,2017-11-17T12:32:29
4013,2017-11-17T12:32:47.000Z,432,S??lvesborg via Mj??llby,2017-11-17T11:32:52.896Z,14.6963053,459,2017-11-17T12:33:37.000Z,H??lleviks skola,2017-11-17T12:32:47,299,100459,56.0123177,31,2017-11-17T12:33:37
3119,2017-11-17T12:32:47.000Z,310,Sv??ngsta via Korpadalen,2017-11-17T11:32:52.896Z,14.84329,90,2017-11-17T12:33:20.000Z,Tegelbruksv??gen,2017-11-17T12:32:47,329,100409,56.19277,34,2017-11-17T12:33:20
1047,2017-11-17T12:32:47.000Z,3,Bastasj??,2017-11-17T11:32:52.896Z,15.6535072,36,2017-11-17T12:33:28.000Z,Silverv??gen,2017-11-17T12:32:47,344,101217,56.21587,40,2017-11-17T12:33:28
1160,2017-11-17T12:32:47.000Z,500,Kalmar,2017-11-17T11:32:52.896Z,15.9638987,208,2017-11-17T12:33:46.000Z,Milastensv??gen,2017-11-17T12:32:47,41,101252,56.271946,10,2017-11-17T12:33:46
1343,2017-11-17T12:32:47.000Z,172,,2017-11-17T11:32:52.897Z,15.6236382,-17,,Norra Svensg??l,2017-11-17T12:32:47,0,100466,56.3036041,8,9999-12-31T23:59:59.9999999
2127,2017-11-17T12:32:48.000Z,840,V??xj??,2017-11-17T11:32:52.897Z,15.1884089,138,2017-11-17T12:37:45.000Z,Backaryd,2017-11-17T12:32:48,336,101254,56.30647,8,2017-11-17T12:37:45
1933,2017-11-17T12:32:49.000Z,5,Centrum,2017-11-17T11:32:52.897Z,15.6010914,69,2017-11-17T12:34:31.000Z,NKT Arena Karlskrona,2017-11-17T12:32:49,324,101269,56.2130241,53,2017-11-17T12:34:31
8093,2017-11-17T12:32:49.000Z,500,Karlskrona,2017-11-17T11:32:52.897Z,16.0857315,59,2017-11-17T12:41:22.000Z,Bergkvara busstation,2017-11-17T12:32:49,181,101256,56.4957657,7,2017-11-17T12:41:22
1070,2017-11-17T12:32:48.000Z,1,Tross??,2017-11-17T11:32:52.897Z,15.620491,-111,2017-11-17T12:33:37.000Z,Marieberg,2017-11-17T12:32:48,219,101209,56.1900558,113,2017-11-17T12:33:37
1343,2017-11-17T12:32:49.000Z,172,Holmsj?? Fur,2017-11-17T11:32:52.897Z,15.62364,-14,2017-11-17T12:32:39.000Z,Norra Svensg??l,2017-11-17T12:32:49,0,100466,56.30361,8,2017-11-17T12:32:39
2000,2017-11-17T12:32:47.000Z,600,Olofstr??m via Ronneby/Karlshamn,2017-11-17T11:32:52.898Z,15.374876,-27,2017-11-17T12:39:45.000Z,Resecentrum,2017-11-17T12:32:47,281,101260,56.1997566,20,2017-11-17T12:39:45
1067,2017-11-17T12:32:48.000Z,1,Lyckeby,2017-11-17T11:32:52.898Z,15.624012,336,2017-11-17T12:33:22.000Z,Kungsmarken A-huset,2017-11-17T12:32:48,3,101213,56.1947937,102,2017-11-17T12:33:22
2001,2017-11-17T12:32:49.000Z,25,Eken??s via Brunnsv??gen,2017-11-17T11:32:52.898Z,15.2829523,30,2017-11-17T12:33:23.000Z,G??ngbrogatan,2017-11-17T12:32:49,322,100414,56.2074127,7,2017-11-17T12:33:23
2002,2017-11-17T12:32:49.000Z,21,Kallinge via Rydenskan,2017-11-17T11:32:52.898Z,15.2813187,97,2017-11-17T12:33:18.000Z,Brandstationen,2017-11-17T12:32:49,300,101214,56.2105141,29,2017-11-17T12:33:18
1069,2017-11-17T12:32:49.000Z,1,,2017-11-17T11:32:52.898Z,15.6214666,343,,Gullaberg,2017-11-17T12:32:49,0,101212,56.19075,111,9999-12-31T23:59:59.9999999
1069,2017-11-17T12:32:50.000Z,1,Salt??,2017-11-17T11:32:52.898Z,15.6214571,343,2017-11-17T12:31:49.000Z,Gullaberg,2017-11-17T12:32:50,0,101212,56.1907463,111,2017-11-17T12:31:49
3006,2017-11-17T12:32:50.000Z,330,M??rrum,2017-11-17T11:32:52.898Z,14.8579283,58,2017-11-17T12:32:37.000Z,Nya Stan,2017-11-17T12:32:50,0,101236,56.1721649,28,2017-11-17T12:32:37
3191,2017-11-17T12:32:50.000Z,600,,2017-11-17T11:32:52.898Z,14.6808748,108,,Pukaviks rondell,2017-11-17T12:32:50,0,101262,56.16714,18,9999-12-31T23:59:59.9999999
3191,2017-11-17T12:32:50.000Z,600,Olofstr??m via Ronneby/Karlshamn,2017-11-17T11:32:52.898Z,14.6808815,110,2017-11-17T12:32:32.000Z,Pukaviks rondell,2017-11-17T12:32:50,0,101262,56.16714,18,2017-11-17T12:32:32
2001,2017-11-17T12:32:50.000Z,23,Hjorth??jden via Maxi,2017-11-17T11:32:52.899Z,15.2834959,30,2017-11-17T12:33:36.000Z,G??ngbrogatan,2017-11-17T12:32:50,0,101205,56.20691,33,2017-11-17T12:33:36
4052,2017-11-17T12:32:49.000Z,432,H??rvik via Mj??llby,2017-11-17T11:32:52.899Z,14.5839329,102,2017-11-17T12:33:29.000Z,H??sttorget,2017-11-17T12:32:49,241,100449,56.0501022,30,2017-11-17T12:33:29
